,Zn,Cu,Li,Fe,Ni,NH4,SO4,NO3
2096.36703,0.10165,0.06177,0.23805,0.90426,0.22227,0.12467,0.18192,0.64758
2094.43845,0.10254,0.0617,0.23699,0.90426,0.22202,0.12504,0.18164,0.64731
2092.50987,0.10083,0.06018,0.23699,0.90408,0.22265,0.12493,0.18241,0.64918
2090.58129,0.09654,0.05916,0.23739,0.9037,0.22424,0.12425,0.18429,0.65209
2088.65271,0.09385,0.05878,0.23787,0.9037,0.22504,0.12393,0.18516,0.65388
2086.72413,0.09446,0.05778,0.23823,0.90375,0.22443,0.12389,0.18456,0.65407
2084.79555,0.09523,0.0559,0.23742,0.90372,0.2247,0.12342,0.18502,0.65479
2082.86697,0.09455,0.05508,0.23692,0.90381,0.22522,0.12268,0.18585,0.65587
2080.93839,0.09231,0.05501,0.2374,0.90376,0.22633,0.12185,0.18734,0.65723
2079.00981,0.0899,0.05469,0.23841,0.90403,0.22694,0.12074,0.18851,0.65906
2077.08123,0.08707,0.05361,0.23837,0.90416,0.22748,0.11933,0.18975,0.66167
2075.15265,0.08546,0.05227,0.23797,0.90429,0.22747,0.11804,0.19036,0.6637
2073.22407,0.08637,0.05062,0.23855,0.9046,0.22762,0.11747,0.19065,0.66421
2071.29548,0.08714,0.04901,0.23774,0.90446,0.22813,0.1168,0.19133,0.66463
2069.3669,0.08749,0.0497,0.2362,0.90478,0.2286,0.11681,0.19195,0.66461
2067.43832,0.08497,0.04996,0.23471,0.90486,0.22963,0.11537,0.19372,0.66644
2065.50974,0.08104,0.0491,0.23401,0.90508,0.23175,0.11294,0.19689,0.66975
2063.58116,0.07928,0.04708,0.23351,0.90548,0.2336,0.11079,0.1996,0.67245
2061.65258,0.07981,0.04472,0.2341,0.90573,0.23427,0.11012,0.20052,0.67364
2059.724,0.07904,0.04278,0.23563,0.90564,0.23521,0.10994,0.20146,0.6749
2057.79542,0.07756,0.0425,0.23665,0.90573,0.23624,0.10999,0.20245,0.6759
2055.86684,0.07816,0.0434,0.23611,0.90637,0.23706,0.10992,0.20335,0.67567
2053.93826,0.07938,0.04297,0.23574,0.90695,0.23845,0.10929,0.20502,0.67575
2052.00968,0.07894,0.04175,0.23575,0.90765,0.23983,0.10779,0.20701,0.67734
2050.0811,0.07662,0.0408,0.23461,0.90806,0.2422,0.10577,0.21024,0.67991
2048.15252,0.07595,0.04055,0.23244,0.90857,0.24408,0.10432,0.21283,0.68134
2046.22394,0.07568,0.04033,0.23068,0.90873,0.24663,0.10348,0.2157,0.68205
2044.29536,0.07332,0.04012,0.23075,0.90829,0.24902,0.10262,0.2184,0.68325
2042.36678,0.06972,0.03882,0.2317,0.9077,0.25101,0.10116,0.22098,0.68562
2040.4382,0.06817,0.03674,0.23211,0.90774,0.25196,0.09894,0.22294,0.68786
2038.50962,0.06885,0.03462,0.23283,0.90837,0.25204,0.09704,0.22383,0.68914
2036.58104,0.06898,0.03283,0.23352,0.90861,0.25317,0.0961,0.22535,0.69022
2034.65245,0.06814,0.03104,0.23157,0.90863,0.25468,0.09522,0.22711,0.69206
2032.72387,0.06878,0.03102,0.22861,0.90969,0.25523,0.09423,0.22793,0.69296
2030.79529,0.06999,0.0323,0.22694,0.91076,0.25515,0.09269,0.22833,0.69253
2028.86671,0.0688,0.0324,0.22741,0.91034,0.25658,0.09245,0.22973,0.6927
2026.93813,0.0659,0.03058,0.22969,0.90912,0.25891,0.09292,0.23186,0.69419
2025.00955,0.06349,0.02868,0.23,0.908,0.26155,0.09364,0.23436,0.69592
2023.08097,0.06419,0.02957,0.22864,0.90865,0.26229,0.0936,0.23528,0.69584
2021.15239,0.06352,0.03093,0.2272,0.90987,0.2622,0.09238,0.23567,0.69671
2019.22381,0.05799,0.03088,0.22628,0.91037,0.2635,0.0896,0.23817,0.70082
2017.29523,0.05346,0.02993,0.22492,0.91022,0.2655,0.08752,0.2411,0.70435
2015.36665,0.05601,0.03017,0.22405,0.91041,0.26602,0.08816,0.24142,0.70295
2013.43807,0.06062,0.03142,0.22361,0.91096,0.26513,0.08918,0.24016,0.6999
2011.50949,0.06215,0.03164,0.22445,0.91143,0.2649,0.08916,0.23983,0.69903
2009.58091,0.06238,0.03043,0.22628,0.91121,0.26537,0.08939,0.24006,0.69903
2007.65233,0.06473,0.02877,0.22676,0.91143,0.26555,0.08993,0.23997,0.69863
2005.72375,0.06642,0.02772,0.22409,0.91194,0.26628,0.08965,0.2408,0.69905
2003.79517,0.06581,0.0279,0.22223,0.91224,0.26675,0.08911,0.24156,0.69992
2001.86659,0.06363,0.02776,0.22239,0.91263,0.26703,0.08795,0.24236,0.70169
1999.93801,0.06232,0.02703,0.22406,0.91318,0.2661,0.08693,0.24191,0.70319
1998.00942,0.06136,0.0268,0.22394,0.91367,0.26577,0.08617,0.24199,0.70443
1996.08084,0.0605,0.02771,0.22221,0.914,0.2663,0.08626,0.24261,0.70507
1994.15226,0.05894,0.02706,0.22166,0.91315,0.26693,0.08584,0.24337,0.70576
1992.22368,0.05892,0.02515,0.22368,0.91198,0.26672,0.08573,0.24304,0.70547
1990.2951,0.06034,0.02285,0.22406,0.91168,0.26838,0.08545,0.24475,0.70558
1988.36652,0.06205,0.02136,0.22266,0.91246,0.26887,0.0848,0.24563,0.70638
1986.43794,0.0639,0.02058,0.22067,0.9133,0.26936,0.08449,0.24633,0.70677
1984.50936,0.06495,0.02016,0.22079,0.91388,0.26925,0.08446,0.24622,0.70684
1982.58078,0.06154,0.0198,0.2224,0.91342,0.27105,0.08444,0.24786,0.70844
1980.6522,0.05753,0.0205,0.22503,0.91318,0.27143,0.08298,0.24873,0.70984
1978.72362,0.05685,0.02111,0.22529,0.91312,0.2714,0.08067,0.24959,0.70977
1976.79504,0.06121,0.02052,0.22238,0.91343,0.27041,0.07945,0.2491,0.70812
1974.86646,0.06594,0.01923,0.22008,0.9135,0.26941,0.08042,0.24769,0.70633
1972.93788,0.06637,0.02027,0.22077,0.91301,0.26816,0.08241,0.24568,0.70495
1971.0093,0.06214,0.02164,0.22185,0.91238,0.26762,0.08248,0.24511,0.70606
1969.08072,0.05566,0.02111,0.22267,0.91177,0.26856,0.07995,0.24711,0.70979
1967.15214,0.05032,0.01971,0.2231,0.91169,0.27058,0.0773,0.25037,0.71393
1965.22356,0.05074,0.01896,0.22345,0.91259,0.27046,0.07735,0.25031,0.71487
1963.29498,0.05473,0.01881,0.22429,0.91364,0.26956,0.07927,0.24863,0.71324
1961.36639,0.05678,0.01827,0.22436,0.91411,0.26938,0.0798,0.24823,0.71268
1959.43781,0.05798,0.01792,0.22341,0.91479,0.26776,0.07834,0.24723,0.71287
1957.50923,0.05837,0.01837,0.22172,0.91519,0.26741,0.07769,0.24707,0.71291
1955.58065,0.05951,0.01939,0.22161,0.91564,0.26665,0.07856,0.24587,0.71194
1953.65207,0.06234,0.01938,0.22213,0.91602,0.26601,0.07991,0.24467,0.71042
1951.72349,0.06465,0.01883,0.22215,0.91634,0.26493,0.07997,0.24369,0.70966
1949.79491,0.06272,0.01883,0.22236,0.91652,0.2643,0.07818,0.24387,0.71103
1947.86633,0.05812,0.01928,0.22392,0.9166,0.26376,0.07627,0.24412,0.71345
1945.93775,0.05304,0.01885,0.22525,0.91585,0.2634,0.07437,0.24449,0.71599
1944.00917,0.04846,0.01784,0.22703,0.91439,0.26316,0.07364,0.24455,0.71792
1942.08059,0.04853,0.01627,0.22953,0.91383,0.26166,0.07467,0.24265,0.71793
1940.15201,0.05503,0.01501,0.22989,0.91533,0.25933,0.07606,0.23974,0.71583
1938.22343,0.06127,0.0154,0.22749,0.91708,0.25757,0.07583,0.23802,0.71354
1936.29485,0.06371,0.01742,0.22564,0.91815,0.25656,0.07511,0.23721,0.71197
1934.36627,0.06384,0.01806,0.22549,0.91826,0.25589,0.07479,0.23668,0.71164
1932.43769,0.06393,0.01635,0.22621,0.91819,0.25621,0.07457,0.23713,0.71243
1930.50911,0.06426,0.01516,0.22635,0.91841,0.25688,0.07409,0.23806,0.71315
1928.58053,0.06445,0.016,0.22637,0.91925,0.25602,0.07339,0.23759,0.71332
1926.65195,0.06188,0.01629,0.22631,0.91929,0.25571,0.07229,0.23773,0.71479
1924.72336,0.05559,0.01602,0.2271,0.91813,0.25629,0.07099,0.23874,0.71769
1922.79478,0.05009,0.01646,0.22806,0.9172,0.25623,0.06986,0.23907,0.71986
1920.8662,0.05016,0.01705,0.22826,0.91745,0.25503,0.06933,0.23813,0.71968
1918.93762,0.05212,0.01681,0.22894,0.91782,0.25377,0.06954,0.23678,0.71879
1917.00904,0.05557,0.01553,0.22915,0.9183,0.25285,0.0696,0.23582,0.71776
1915.08046,0.06185,0.01481,0.2283,0.91952,0.25137,0.07004,0.23416,0.71545
1913.15188,0.06367,0.01494,0.22873,0.92003,0.25009,0.07033,0.23278,0.71461
1911.2233,0.05915,0.01584,0.23062,0.91945,0.24975,0.07004,0.2326,0.71612
1909.29472,0.05489,0.01663,0.23157,0.91905,0.24973,0.06916,0.23298,0.71785
1907.36614,0.05683,0.01657,0.23061,0.91974,0.24883,0.0684,0.2324,0.71742
1905.43756,0.06219,0.01659,0.22923,0.92082,0.2475,0.06849,0.23099,0.71517
1903.50898,0.06573,0.01616,0.22842,0.92123,0.24654,0.06883,0.2299,0.7137
1901.5804,0.06737,0.0152,0.22876,0.92145,0.24576,0.0687,0.22918,0.71337
1899.65182,0.06687,0.01457,0.22951,0.9215,0.2454,0.068,0.22904,0.71395
1897.72324,0.06379,0.01477,0.23023,0.92119,0.24517,0.06705,0.2291,0.71531
1895.79466,0.05983,0.01528,0.23114,0.92072,0.24502,0.06607,0.22932,0.71691
1893.86608,0.05841,0.01543,0.23201,0.92071,0.24391,0.06553,0.22852,0.7176
1891.9375,0.05737,0.0153,0.23307,0.92049,0.24296,0.06519,0.22777,0.71801
1890.00892,0.05523,0.0151,0.23382,0.91993,0.24271,0.0645,0.22784,0.71889
1888.08033,0.05734,0.01474,0.23336,0.92033,0.24217,0.06463,0.2273,0.71823
1886.15175,0.0613,0.01448,0.23217,0.92122,0.24115,0.06509,0.22611,0.71687
1884.22317,0.06319,0.01472,0.23199,0.92172,0.23994,0.06533,0.22482,0.71602
1882.29459,0.06382,0.01431,0.23252,0.9218,0.23859,0.06486,0.22368,0.71585
1880.36601,0.06429,0.01345,0.23294,0.9221,0.23756,0.06393,0.22295,0.71621
1878.43743,0.06459,0.01296,0.23291,0.92255,0.23662,0.06318,0.22226,0.71665
1876.50885,0.06511,0.01314,0.23224,0.92289,0.23595,0.06294,0.22172,0.71663
1874.58027,0.06462,0.01341,0.23176,0.92299,0.23526,0.06257,0.22127,0.71699
1872.65169,0.05903,0.01344,0.23288,0.92213,0.23534,0.06128,0.22197,0.71961
1870.72311,0.04571,0.01385,0.23677,0.9193,0.23627,0.05912,0.22383,0.72468
1868.79453,0.03351,0.01478,0.24149,0.91581,0.23613,0.05745,0.22443,0.72803
1866.86595,0.03943,0.01497,0.2418,0.91722,0.23419,0.05884,0.22181,0.72532
1864.93737,0.05368,0.01449,0.23882,0.92085,0.23187,0.06088,0.21847,0.72015
1863.00879,0.06108,0.01384,0.23642,0.9225,0.23028,0.06136,0.21665,0.71768
1861.08021,0.06228,0.01384,0.23597,0.92288,0.22921,0.06115,0.21572,0.71736
1859.15163,0.0623,0.014,0.23657,0.92286,0.22822,0.06112,0.21479,0.71717
1857.22305,0.06398,0.014,0.23717,0.92298,0.22723,0.06166,0.21359,0.71612
1855.29447,0.06585,0.01437,0.23728,0.92328,0.22573,0.06208,0.21195,0.71499
1853.36589,0.06654,0.01483,0.23697,0.92357,0.22441,0.06191,0.21071,0.71459
1851.4373,0.06484,0.01478,0.2372,0.92332,0.22379,0.06138,0.2103,0.71542
1849.50872,0.05872,0.01469,0.23877,0.92209,0.22374,0.0603,0.21069,0.71799
1847.58014,0.04862,0.01513,0.2412,0.91984,0.22426,0.05878,0.21184,0.72173
1845.65156,0.03759,0.01568,0.24382,0.91713,0.22451,0.05683,0.21295,0.72558
1843.72298,0.03626,0.01587,0.24512,0.91697,0.22315,0.05664,0.21175,0.72601
1841.7944,0.04709,0.01521,0.24397,0.91986,0.22081,0.05858,0.20864,0.72231
1839.86582,0.05515,0.01439,0.24288,0.92165,0.21932,0.05986,0.20657,0.71942
1837.93724,0.05617,0.01432,0.24315,0.92184,0.21831,0.06009,0.20547,0.71894
1836.00866,0.05651,0.01447,0.24335,0.92183,0.21731,0.06045,0.20437,0.71863
1834.08008,0.05717,0.01433,0.24354,0.92182,0.21607,0.06095,0.20298,0.7183
1832.1515,0.05101,0.01428,0.24547,0.92034,0.21569,0.06032,0.2029,0.72062
1830.22292,0.0407,0.01506,0.24863,0.91772,0.2155,0.0591,0.20324,0.72387
1828.29434,0.03896,0.01553,0.24948,0.91718,0.21424,0.05894,0.20207,0.72409
1826.36576,0.0434,0.01504,0.24891,0.91818,0.21282,0.0596,0.2004,0.72255
1824.43718,0.04752,0.01421,0.24834,0.91907,0.21161,0.06035,0.19891,0.72135
1822.5086,0.05396,0.01385,0.24711,0.92053,0.20986,0.0616,0.19671,0.71901
1820.58002,0.05914,0.01398,0.24641,0.92153,0.20784,0.06273,0.19425,0.71667
1818.65144,0.06016,0.01426,0.2471,0.92155,0.20613,0.06353,0.19224,0.71579
1816.72286,0.06021,0.0144,0.24802,0.92127,0.20477,0.06427,0.19064,0.71532
1814.79427,0.05869,0.01511,0.24921,0.92086,0.20347,0.06477,0.18926,0.71538
1812.86569,0.05219,0.01587,0.25158,0.91954,0.20299,0.06443,0.18902,0.71755
1810.93711,0.04539,0.01583,0.2547,0.91795,0.20255,0.06418,0.18874,0.71999
1809.00853,0.04597,0.01501,0.2558,0.91775,0.20121,0.06488,0.18712,0.71977
1807.07995,0.05057,0.01468,0.25504,0.91856,0.19933,0.06596,0.18477,0.71788
1805.15137,0.05126,0.01535,0.2545,0.91855,0.19803,0.0667,0.18322,0.71716
1803.22279,0.04527,0.01621,0.25586,0.917,0.19754,0.06654,0.18288,0.7189
1801.29421,0.03615,0.01635,0.25862,0.91443,0.19754,0.06595,0.18323,0.72193
1799.36563,0.03262,0.01586,0.26033,0.91321,0.19697,0.06654,0.18252,0.72317
1797.43705,0.03156,0.01522,0.26085,0.91281,0.19605,0.06728,0.18135,0.72381
1795.50847,0.02646,0.01493,0.2623,0.91138,0.19542,0.06703,0.18087,0.72574
1793.57989,0.01721,0.01452,0.26538,0.90832,0.19493,0.06626,0.18078,0.72869
1791.65131,0.0142,0.01403,0.26713,0.90723,0.19357,0.06673,0.17933,0.7297
1789.72273,0.02621,0.01326,0.26503,0.91059,0.19084,0.06947,0.17554,0.7259
1787.79415,0.03614,0.01242,0.26342,0.91277,0.18852,0.0718,0.17234,0.72237
1785.86557,0.03581,0.01139,0.26458,0.91229,0.18717,0.07254,0.17081,0.72266
1783.93699,0.02993,0.00974,0.26673,0.91049,0.18642,0.07217,0.17037,0.72551
1782.00841,0.02303,0.0079,0.26842,0.90867,0.18581,0.07112,0.17037,0.72918
1780.07983,0.01688,0.00579,0.26938,0.90716,0.18533,0.06992,0.17057,0.73293
1778.15124,0.01397,0.00316,0.26971,0.90622,0.18474,0.06935,0.17037,0.73555
1776.22266,0.00853,0.00063,0.27088,0.90435,0.18477,0.06832,0.17096,0.73873
1774.29408,0.00657,0.00158,0.27446,0.89941,0.18582,0.06574,0.17319,0.74475
1772.3655,0.02625,0.00443,0.27893,0.89278,0.18704,0.06243,0.17597,0.75245
1770.43692,0.02907,0.00763,0.27962,0.89242,0.18678,0.06223,0.17602,0.75583
1768.50834,0.01829,0.01036,0.2772,0.89601,0.18496,0.06459,0.17343,0.75429
1766.57976,0.00922,0.0126,0.27521,0.89815,0.18338,0.06714,0.17095,0.75218
1764.65118,0.00682,0.01338,0.2752,0.89807,0.1824,0.06941,0.16918,0.75115
1762.7226,0.01232,0.01224,0.27723,0.89546,0.18179,0.07185,0.16772,0.75145
1760.79402,0.01685,0.00956,0.28008,0.89277,0.17998,0.07613,0.16426,0.74999
1758.86544,0.01407,0.0064,0.28234,0.89177,0.17648,0.08218,0.15834,0.74519
1756.93686,0.00866,0.00176,0.28476,0.89109,0.17197,0.08991,0.1507,0.73811
1755.00828,0.00179,0.00377,0.28664,0.89039,0.16703,0.09861,0.14226,0.72967
1753.0797,0.00072,0.00924,0.28924,0.88758,0.16272,0.10595,0.13501,0.72297
1751.15112,0.01246,0.01632,0.29495,0.87956,0.15854,0.11266,0.12812,0.71833
1749.22254,0.027,0.02497,0.30172,0.86984,0.15338,0.12091,0.11958,0.71285
1747.29396,0.0236,0.03251,0.30561,0.86779,0.14687,0.13182,0.10863,0.70389
1745.36538,0.01007,0.03833,0.30743,0.86878,0.13965,0.14322,0.09683,0.69259
1743.4368,0.00153,0.04377,0.30942,0.86832,0.13252,0.15395,0.08546,0.6815
1741.50821,0.00932,0.04989,0.3121,0.86621,0.12506,0.16437,0.07392,0.67086
1739.57963,0.01397,0.05674,0.31515,0.86261,0.11697,0.17512,0.06159,0.6604
1737.65105,0.01786,0.06232,0.31774,0.85871,0.10952,0.18437,0.0505,0.65097
1735.72247,0.01656,0.06779,0.32144,0.85209,0.10219,0.19176,0.04028,0.64233
1733.79389,0.00156,0.07651,0.32842,0.8397,0.09318,0.20063,0.02788,0.63491
1731.86531,0.00297,0.08481,0.33188,0.83464,0.08246,0.21311,0.01233,0.62435
1729.93673,0.02396,0.09099,0.33138,0.83589,0.07095,0.22631,0.00438,0.60882
1728.00815,0.04492,0.09744,0.33123,0.83468,0.05823,0.23923,0.02221,0.59096
1726.07957,0.05784,0.10375,0.33257,0.82997,0.04566,0.25038,0.03916,0.57496
1724.15099,0.05812,0.11104,0.33619,0.82197,0.03372,0.25995,0.0548,0.5631
1722.22241,0.05396,0.11884,0.34053,0.8126,0.0218,0.26858,0.07006,0.55243
1720.29383,0.04954,0.1261,0.34522,0.80203,0.0101,0.2755,0.08443,0.54112
1718.36525,0.02706,0.13571,0.35347,0.78194,0.00284,0.28,0.09909,0.53093
1716.43667,0.02775,0.1501,0.36595,0.75285,0.01692,0.2828,0.11409,0.52974
1714.50809,0.02461,0.1622,0.37018,0.74571,0.03846,0.29667,0.14085,0.514
1712.57951,0.01138,0.17061,0.36788,0.7445,0.06198,0.31295,0.17068,0.486
1710.65093,0.0336,0.17887,0.36645,0.73624,0.08344,0.32486,0.19679,0.46041
1708.72235,0.03899,0.18816,0.36801,0.72188,0.1033,0.33337,0.21998,0.43895
1706.79377,0.02338,0.19983,0.37329,0.69967,0.12366,0.33907,0.2425,0.4219
1704.86518,0.00772,0.21349,0.38058,0.67245,0.1453,0.34267,0.26541,0.40871
1702.9366,0.01794,0.22415,0.38407,0.65166,0.16614,0.34816,0.28833,0.39037
1701.00802,0.01927,0.23409,0.38512,0.62671,0.19041,0.3537,0.3148,0.36365
1699.07944,0.05655,0.24821,0.38847,0.58706,0.21633,0.35292,0.34024,0.34393
1697.15086,0.09853,0.2621,0.39189,0.5548,0.23941,0.35206,0.36275,0.33366
1695.22228,0.09725,0.27832,0.3921,0.53554,0.27281,0.36236,0.39997,0.30677
1693.2937,0.05331,0.28782,0.38535,0.52422,0.30675,0.37661,0.43949,0.26504
1691.36512,0.02798,0.29265,0.37947,0.50841,0.33053,0.38294,0.46575,0.23366
1689.43654,0.04067,0.299,0.37719,0.48189,0.34988,0.38148,0.4844,0.21536
1687.50796,0.06182,0.30396,0.3756,0.45518,0.3647,0.37697,0.49732,0.20288
1685.57938,0.07911,0.30611,0.37319,0.4275,0.3772,0.37079,0.50734,0.18889
1683.6508,0.15831,0.31194,0.375,0.38252,0.38635,0.35274,0.50915,0.19584
1681.72222,0.18528,0.31631,0.37191,0.36027,0.40308,0.34828,0.52374,0.19155
1679.79364,0.16321,0.31729,0.36568,0.35672,0.42121,0.35356,0.5436,0.1753
1677.86506,0.14119,0.31561,0.3595,0.35262,0.43494,0.35623,0.5581,0.16012
1675.93648,0.14311,0.31078,0.35604,0.3426,0.44181,0.35156,0.56279,0.15625
1674.0079,0.17233,0.3036,0.35547,0.32816,0.44161,0.33986,0.55753,0.16656
1672.07932,0.18847,0.2948,0.35442,0.31905,0.44086,0.33021,0.55262,0.17431
1670.15074,0.23741,0.28258,0.35569,0.30749,0.4294,0.31159,0.53326,0.20217
1668.22215,0.28746,0.26958,0.35568,0.30263,0.41701,0.29269,0.51265,0.23727
1666.29357,0.25755,0.25842,0.35195,0.31794,0.42324,0.29459,0.51895,0.23936
1664.36499,0.23908,0.24294,0.35034,0.33,0.42133,0.29119,0.51512,0.24794
1662.43641,0.28303,0.22066,0.35341,0.33295,0.39863,0.26921,0.48301,0.29095
1660.50783,0.31592,0.19769,0.35485,0.34187,0.37652,0.24914,0.45221,0.33291
1658.57925,0.30386,0.17858,0.3544,0.36004,0.36724,0.24182,0.43935,0.35278
1656.65067,0.29467,0.1608,0.35512,0.37394,0.3565,0.23354,0.42484,0.3697
1654.72209,0.31082,0.13776,0.35801,0.38206,0.33219,0.21459,0.39271,0.40008
1652.79351,0.42186,0.09466,0.36258,0.3813,0.26224,0.15677,0.29968,0.49348
1650.86493,0.43591,0.06297,0.36429,0.40537,0.23234,0.13362,0.25995,0.54178
1648.93635,0.41555,0.04297,0.3658,0.4278,0.22175,0.12695,0.24619,0.56026
1647.00777,0.45662,0.01154,0.36654,0.43716,0.17957,0.09347,0.19065,0.61241
1645.07919,0.47541,0.02342,0.36677,0.46165,0.14241,0.06429,0.14148,0.66604
1643.15061,0.44634,0.04971,0.36749,0.49563,0.12943,0.05517,0.12421,0.69294
1641.22203,0.43006,0.07166,0.36807,0.51803,0.11417,0.0442,0.10432,0.71509
1639.29345,0.42756,0.09054,0.3692,0.53163,0.09555,0.03051,0.08028,0.73619
1637.36487,0.43623,0.10881,0.37061,0.53934,0.07257,0.01308,0.05065,0.75862
1635.43629,0.44894,0.13284,0.37151,0.5507,0.04305,0.00989,0.01241,0.7901
1633.50771,0.43194,0.15326,0.37231,0.57362,0.0288,0.02041,0.00598,0.81111
1631.57912,0.41621,0.16445,0.37308,0.58862,0.02256,0.02438,0.01375,0.82064
1629.65054,0.40936,0.17234,0.37515,0.59779,0.01548,0.02861,0.02231,0.82847
1627.72196,0.4036,0.17956,0.3786,0.60594,0.00854,0.03216,0.03038,0.83544
1625.79338,0.39822,0.18453,0.38244,0.61265,0.00377,0.03366,0.03544,0.84001
1623.8648,0.38628,0.18789,0.38718,0.62174,0.00248,0.03158,0.03562,0.84145
1621.93622,0.36477,0.19051,0.39239,0.63513,0.00482,0.02577,0.03073,0.84015
1620.00764,0.35667,0.1897,0.39614,0.64117,0.00588,0.0217,0.02778,0.83908
1618.07906,0.35147,0.18621,0.40097,0.64477,0.00792,0.01634,0.02331,0.83594
1616.15048,0.31667,0.18328,0.40869,0.66089,0.01763,0.00177,0.00752,0.82501
1614.2219,0.28754,0.17945,0.41422,0.67391,0.02638,0.01146,0.00679,0.81475
1612.29332,0.27813,0.17371,0.41822,0.67833,0.03095,0.01984,0.01501,0.8085
1610.36474,0.26753,0.16653,0.42305,0.6823,0.0364,0.02964,0.02471,0.80011
1608.43616,0.24594,0.15867,0.42818,0.68953,0.04478,0.04292,0.03873,0.78724
1606.50758,0.22295,0.15046,0.43239,0.6969,0.05342,0.05629,0.05303,0.77355
1604.579,0.20635,0.14168,0.436,0.70175,0.06058,0.06789,0.06518,0.76141
1602.65042,0.18743,0.13263,0.43925,0.70682,0.06805,0.07985,0.0778,0.74791
1600.72184,0.16529,0.12372,0.44175,0.71234,0.07604,0.09227,0.09112,0.73298
1598.79326,0.15007,0.11504,0.44388,0.71575,0.0822,0.10247,0.10172,0.72075
1596.86468,0.13908,0.10622,0.44586,0.71779,0.08724,0.11125,0.11063,0.70991
1594.93609,0.12316,0.09719,0.44719,0.72088,0.09303,0.12079,0.12061,0.69689
1593.00751,0.10541,0.08872,0.44757,0.72432,0.09896,0.13003,0.13059,0.6835
1591.07893,0.09031,0.08104,0.44744,0.72705,0.10393,0.138,0.13906,0.67173
1589.15035,0.0755,0.07353,0.44697,0.72978,0.1085,0.14539,0.14687,0.6603
1587.22177,0.06205,0.0661,0.44634,0.73217,0.11252,0.15215,0.15389,0.64951
1585.29319,0.05167,0.059,0.44602,0.73381,0.11589,0.15797,0.15989,0.64012
1583.36461,0.04286,0.05246,0.44578,0.735,0.11862,0.16312,0.16497,0.63165
1581.43603,0.03808,0.04611,0.44577,0.73546,0.12051,0.16701,0.16866,0.62517
1579.50745,0.04327,0.03987,0.44695,0.73393,0.12046,0.16851,0.16939,0.62312
1577.57887,0.05209,0.03343,0.44874,0.73024,0.11968,0.16944,0.16916,0.62127
1575.65029,0.0353,0.02743,0.44729,0.73152,0.12326,0.1754,0.17539,0.60841
1573.72171,0.01842,0.02287,0.44486,0.73565,0.1266,0.1804,0.18095,0.599
1571.79313,0.02023,0.01857,0.4448,0.73609,0.12649,0.18118,0.18131,0.59788
1569.86455,0.01968,0.01363,0.44478,0.73524,0.12678,0.1826,0.18233,0.59378
1567.93597,0.00713,0.0091,0.44266,0.73704,0.1292,0.18647,0.18644,0.58507
1566.00739,0.00104,0.00523,0.44085,0.73899,0.12998,0.18873,0.18823,0.58089
1564.07881,0.00116,0.0013,0.44007,0.73934,0.12949,0.18955,0.18819,0.57899
1562.15023,0.0099,0.00268,0.44089,0.7372,0.12759,0.18838,0.18594,0.58007
1560.22165,0.03365,0.00751,0.4436,0.72839,0.1227,0.18391,0.17942,0.58393
1558.29306,0.03839,0.01196,0.44261,0.71996,0.11978,0.18225,0.1762,0.57696
1556.36448,0.02026,0.01437,0.44015,0.72855,0.12215,0.18662,0.18041,0.57194
1554.4359,0.00283,0.01611,0.43741,0.73705,0.12495,0.1906,0.18487,0.56773
1552.50732,0.00896,0.01774,0.43492,0.74207,0.12618,0.19278,0.18707,0.56406
1550.57874,0.01546,0.01982,0.43308,0.74488,0.12622,0.19364,0.18755,0.56141
1548.65016,0.01922,0.02211,0.43175,0.74706,0.12533,0.19381,0.18679,0.55977
1546.72158,0.00879,0.02456,0.4323,0.74551,0.1222,0.19114,0.18262,0.56339
1544.793,0.02228,0.0273,0.43488,0.7354,0.11505,0.18379,0.17262,0.572
1542.86442,0.06089,0.02916,0.43582,0.71627,0.10517,0.17286,0.15865,0.57823
1540.93584,0.06495,0.02983,0.43394,0.70823,0.1008,0.16889,0.15293,0.5736
1539.00726,0.02066,0.02822,0.4318,0.73285,0.10653,0.1766,0.16157,0.56854
1537.07868,0.00057,0.02743,0.42863,0.74757,0.10834,0.17973,0.16449,0.56971
1535.1501,0.00185,0.02744,0.42715,0.75036,0.10588,0.17772,0.16122,0.57313
1533.22152,8e-05,0.02655,0.42511,0.75306,0.1024,0.17463,0.15656,0.57506
1531.29294,0.01055,0.02452,0.42192,0.75984,0.10001,0.1728,0.15344,0.57606
1529.36436,0.00771,0.02306,0.42026,0.76257,0.09573,0.1689,0.14756,0.58131
1527.43578,0.01094,0.02156,0.42032,0.75913,0.08804,0.16112,0.13675,0.59088
1525.5072,0.03367,0.01757,0.42041,0.75321,0.07832,0.15083,0.12293,0.6023
1523.57862,0.05304,0.01208,0.42014,0.74718,0.06927,0.14071,0.10979,0.61251
1521.65003,0.06298,0.00473,0.41787,0.74554,0.0602,0.13094,0.09674,0.62204
1519.72145,0.05615,0.00186,0.41421,0.75383,0.05467,0.12513,0.08884,0.62939
1517.79287,0.05016,0.00883,0.41086,0.76169,0.04959,0.1198,0.08156,0.63709
1515.86429,0.04243,0.01941,0.40706,0.77111,0.04294,0.11297,0.07203,0.64729
1513.93571,0.0342,0.03009,0.40315,0.77976,0.0367,0.10655,0.06306,0.65661
1512.00713,0.04162,0.03929,0.40097,0.78036,0.02893,0.09794,0.05172,0.6676
